"StudentID","Name","Address","Age","Gender","Ethnicity","ParentalEducation","StudyTimeWeekly","Absences","Tutoring","ParentalSupport","Extracurricular","Sports","Music","Volunteering","GPA","GradeClass"
"2174","Allison Beltran","506 Newman Inlet Apt. 123, West Jenniferberg, LA 36881","17","Female","Asian","High School","13","17","No","High","No","No","No","No","1.60","F"
"2175","Joshua Gallegos","1361 Kyle Light Apt. 713, Lake Brandonside, GA 92066","15","Male","African American","Graduate","17","20","Yes","Moderate","No","Yes","No","No","1.69","F"
"2176","Robert Erickson","0272 Melanie Trail Suite 278, Popestad, DE 77486","17","Male","African American","Post Graduate","1","15","No","High","No","Yes","No","No","1.90","F"
"2177","Cassandra Fisher","USNV Garcia, FPO AE 66198","17","Female","Asian","Graduate","17","0","Yes","Moderate","No","No","No","No","3.50","B"
"2178","Steven Ryan","6989 Craig Parkways, Lake Carrieside, MN 63841","18","Female","Asian","Post Graduate","11","3","Yes","Low","No","No","Yes","No","3.36","B"
"2179","Ashley Stewart","76110 Diana Bypass, Mossfort, CT 11614","17","Male","Caucasian","Graduate","4","17","No","Low","No","No","No","Yes","0.82","F"
"2180","Mary Powell","54188 Jessica Spurs Suite 081, South Kara, MN 41643","17","Female","African American","Graduate","6","7","Yes","Moderate","No","No","Yes","Yes","2.64","C"
"2181","John Perez","6469 Cindy Plaza, North Justinchester, AK 59436","16","Female","Asian","Graduate","6","19","No","Low","No","No","Yes","No","0.90","F"
"2182","James Small","301 Cassandra Pine Suite 731, South Katrina, VA 54164","18","Male","Other","Post Graduate","11","15","No","None","No","Yes","Yes","No","1.67","F"
"2183","Amber Brooks","20415 Smith Cliff, Bryantstad, IL 96211","18","Male","Asian","Post Graduate","1","20","No","High","No","Yes","No","No","0.91","F"
"2184","Jerry Haas","0271 Jordan Harbor Suite 495, Costatown, ME 41078","18","Male","Caucasian","None","3","10","Yes","Moderate","No","No","Yes","No","2.42","D"
"2185","Jeremy Odonnell","94931 Vega Overpass, Fraziertown, TX 94962","18","Female","Caucasian","Post Graduate","16","19","Yes","High","Yes","No","No","No","2.13","D"
"2186","Phyllis Robinson","9550 Lowe Throughway, Jackview, IL 74732","18","Male","Caucasian","Post Graduate","3","20","No","Low","No","No","No","Yes","1.03","F"
"2187","James Chapman","Unit 5243 Box 0063, DPO AE 96031","18","Female","Asian","Graduate","5","20","Yes","High","No","No","No","Yes","1.51","F"
"2188","Travis Gomez","2851 Welch Stream, New Maryton, KS 10390","15","Male","Caucasian","High School","9","20","No","Moderate","Yes","Yes","Yes","No","1.79","F"
"2189","Michelle Walters","598 Sheryl Branch, Fergusonhaven, AK 64542","17","Male","Caucasian","Post Graduate","10","26","Yes","None","No","No","No","No","0.60","F"
"2190","Brianna Walker","38531 Jackson Place, South Jose, MO 39970","18","Male","Asian","Post Graduate","15","18","No","Moderate","No","No","No","No","1.41","F"
"2191","Kayla Martin","77045 Gray Ford Suite 339, South Derek, VT 71098","17","Female","Caucasian","High School","9","22","No","None","No","Yes","Yes","No","1.24","F"
"2192","Joanne Wilson","27751 Gutierrez Groves, South Amy, ID 59533","17","Female","Asian","PHD","16","18","No","High","Yes","No","No","No","1.93","F"
"2193","Jacob Hall","605 Fox Radial Apt. 806, South Cassandra, NY 31019","15","Male","Caucasian","None","12","17","No","High","No","Yes","No","No","2.32","D"
"2194","Carlos Holmes","0213 Matthew Isle Suite 992, Port Jane, MO 89593","18","Male","Caucasian","High School","2","18","No","Moderate","Yes","Yes","No","No","1.82","F"
"2195","Paul Cox","19774 Christina Knoll Suite 574, West Deborahstad, MT 41218","16","Male","Caucasian","Graduate","3","10","No","Low","Yes","Yes","Yes","Yes","2.36","D"
"2196","Jane Cardenas","085 Sherri Groves Apt. 101, Matthewston, ID 52921","15","Female","Asian","Graduate","9","2","No","Low","No","No","No","No","2.79","C"
"2197","Thomas Frost","3083 Michael Summit Suite 617, South Matthew, IA 76619","16","Male","Caucasian","Graduate","8","7","Yes","Moderate","Yes","No","No","No","2.95","C"
"2198","Lisa Edwards","PSC 3253, Box 7946, APO AE 32874","17","Female","Caucasian","None","15","19","No","High","No","No","No","Yes","1.81","F"
"2199","Joseph Pruitt","99149 Jeffrey Keys Apt. 595, Davishaven, NY 04296","17","Male","Other","PHD","12","18","Yes","Low","No","No","No","No","1.14","F"
"2200","Eric Evans","8310 Raymond Meadow Apt. 621, East Jasonhaven, NE 66492","15","Male","Caucasian","None","8","9","No","None","No","Yes","No","No","2.30","D"
"2201","Austin Williams","357 Rodriguez Fords, Lake Alecstad, RI 86351","15","Male","African American","High School","3","15","No","Moderate","Yes","No","No","No","1.68","F"
"2202","Brenda Baker","1124 Amanda Squares Suite 785, West Wesleymouth, AZ 27401","16","Male","African American","None","5","4","No","Moderate","No","No","No","No","2.75","C"
"2203","David Gibson","01110 Jimenez Pines, Mistyside, MO 11490","18","Male","Caucasian","Graduate","12","19","Yes","Low","No","No","No","No","1.20","F"
"2204","Lori Rodgers","390 Palmer Fall Suite 509, East Heather, LA 64189","16","Male","African American","Post Graduate","8","8","Yes","Moderate","Yes","Yes","Yes","Yes","2.90","C"
"2205","Richard Woodard","725 Mark Forges Apt. 670, Lake Patricia, NY 33278","15","Female","Caucasian","Graduate","10","7","No","Moderate","Yes","No","No","No","2.68","C"
"2206","Mitchell Massey","99163 Stacey Trail Suite 056, Donaldfurt, OR 13596","16","Male","African American","Post Graduate","3","10","No","Moderate","Yes","No","No","No","2.30","D"
"2207","Charles Pierce","910 Erica Fall Apt. 632, Port Sara, LA 79128","15","Female","Caucasian","None","13","15","No","Moderate","No","No","No","No","1.45","F"
"2208","Zachary Oliver","4854 Timothy Forks, Christophertown, ID 91147","16","Male","African American","Graduate","17","6","No","High","No","Yes","No","No","2.98","C"
"2209","Jay Blanchard","111 Jones Path Apt. 611, Daughertyview, NM 24551","15","Male","Caucasian","Graduate","5","14","Yes","None","No","No","Yes","Yes","1.42","F"
"2210","Michelle Williams","00375 Peterson Glen, New Jameschester, SC 20994","15","Female","African American","Graduate","10","23","No","Low","Yes","No","No","No","0.93","F"
"2211","Jennifer Jacobs","848 Michael Oval, Patelhaven, ID 80652","15","Male","Caucasian","None","20","28","No","Moderate","No","No","No","Yes","0.98","F"
"2212","Melinda Scott","5145 Benson Coves, North Tyler, WV 18987","18","Female","Caucasian","Graduate","7","20","Yes","Moderate","Yes","No","No","Yes","1.38","F"
"2213","Carol Holt","507 Thomas Summit Suite 511, South Don, MI 18962","16","Female","Caucasian","Graduate","12","19","Yes","Moderate","No","Yes","No","No","1.86","F"
"2214","Daniel Tucker","072 Mary Valley, West Beth, CA 42716","16","Male","Caucasian","Graduate","2","22","No","High","Yes","Yes","No","No","1.23","F"
"2215","Beth Sanchez","94708 Samantha Motorway, Port Roy, MS 72645","16","Female","Asian","Graduate","12","16","No","High","Yes","No","Yes","No","2.14","D"
"2216","Phillip Garcia","4621 Daniel Glens Suite 697, Juliashire, CT 01289","15","Female","Caucasian","High School","2","5","No","Low","Yes","No","Yes","No","2.43","D"
"2217","Jeremy Medina","9523 Helen Orchard, Port Michelle, NJ 10530","16","Male","Other","Graduate","19","14","No","High","No","No","No","No","2.26","D"
"2218","Kim Dennis","446 Rebecca Hill, Stephanieshire, IA 19169","16","Female","Other","High School","14","7","No","Moderate","No","Yes","No","No","2.69","C"
"2219","Heather Marshall","55658 Robert Vista, West Ashleyberg, NE 76254","15","Male","African American","Post Graduate","16","6","Yes","Low","No","No","No","No","3.13","B"
"2220","Nicholas Gilbert","68260 Chad Motorway Apt. 073, Trevorville, IA 74060","17","Male","Caucasian","Graduate","14","1","Yes","Very High","No","Yes","No","No","3.77","A"
"2221","Nathan Brady","8000 Morris Forges Apt. 128, Port Zachary, WA 10395","15","Male","Caucasian","High School","12","29","No","High","No","Yes","No","No","0.80","F"
"2222","Kevin Bowman","54482 Sherman Locks Apt. 219, Edwardsside, WY 57997","16","Male","Asian","PHD","9","12","No","Very High","Yes","Yes","No","No","2.96","C"
"2223","Kelly Simmons","010 Watson Spurs Suite 085, Crawfordport, TN 03851","15","Female","Caucasian","Graduate","17","29","No","Low","No","Yes","No","No","0.70","F"
"2224","Diana Lopez","6241 Robert Place, Port Georgeside, AZ 83424","17","Male","Caucasian","None","19","22","No","Low","Yes","No","Yes","No","1.19","F"
"2225","John Jackson","00457 Gary Cliff, North Krista, LA 56853","15","Male","African American","Graduate","10","28","No","Moderate","No","Yes","No","No","0.30","F"
"2226","Brittany Diaz","2861 Michael Mountain, Meghanville, OR 52094","16","Female","Asian","High School","19","5","No","High","No","Yes","No","No","3.30","B"
"2227","Ashley Moran","USCGC York, FPO AP 62676","17","Male","Asian","Post Graduate","12","28","No","Low","No","No","No","No","0.21","F"
"2228","James Fox","10726 Meyer Streets, Anthonyport, TN 55376","18","Male","Caucasian","Post Graduate","11","4","No","High","Yes","Yes","Yes","No","3.53","A"
"2229","Jeremy Gibson","601 Barton Shoal, Victorialand, KY 44445","16","Female","African American","PHD","9","19","No","Moderate","No","Yes","No","No","1.61","F"
"2230","Amanda Chambers","9105 Martinez Isle, North William, HI 43423","17","Female","Caucasian","Graduate","4","0","No","Moderate","Yes","Yes","No","No","3.34","B"
"2231","Jorge Woods","8571 Austin Ridges, West Marisa, FL 47264","17","Female","Caucasian","Graduate","0","28","No","High","No","No","No","No","0.03","F"
"2232","Meghan Thomas","2456 Sanders Drives, Nicholaston, MO 41903","18","Female","Asian","Graduate","5","17","No","High","Yes","No","No","No","1.64","F"
"2233","Brandon Park","91910 Leah Hill, West Jeanneland, NV 11950","15","Female","Caucasian","High School","10","14","No","None","No","No","No","No","1.71","F"
"2234","Caitlin Henderson","1514 Hall Burg, New Angela, VT 81051","15","Female","Caucasian","Graduate","8","22","No","Very High","No","Yes","Yes","No","1.49","F"
"2235","Dominique Wood","9594 Cynthia Divide, New Jamesmouth, CT 10592","16","Female","Caucasian","Graduate","9","9","No","Moderate","Yes","Yes","No","No","3.00","C"
"2236","Jonathan Smith","29473 Martinez Heights, Christopherside, GA 14845","18","Male","Asian","None","20","2","Yes","None","Yes","No","No","No","3.52","A"
"2237","Melissa Johnson","0848 Graham Summit, Jonesville, TX 08619","15","Female","Asian","Graduate","7","4","No","High","No","No","No","No","2.92","C"
"2238","Angel Miller","038 Gomez Orchard Suite 712, New Joseph, AZ 37475","18","Female","African American","Post Graduate","9","23","No","Very High","Yes","Yes","No","No","1.36","F"
"2239","Angela Jones","79800 Ramirez Squares, North Lauren, AZ 60183","15","Female","Asian","Post Graduate","3","28","No","High","No","No","No","No","0.21","F"
"2240","Donna Shannon","9447 Kathy Rue, South James, WY 35825","17","Male","Caucasian","None","1","12","No","High","Yes","No","Yes","No","2.23","D"
"2241","Jon Grant","9463 Henry Locks, Saratown, AR 07772","15","Male","Caucasian","None","16","7","Yes","High","No","Yes","No","No","3.16","B"
"2242","Patty Wood","76548 Stephens Lights, New Alyssaborough, DE 77737","18","Female","Caucasian","High School","11","21","Yes","Very High","No","No","Yes","No","1.99","F"
"2243","Shannon Beasley","318 James Plaza Suite 811, Richardsonstad, UT 27397","17","Female","Caucasian","Post Graduate","15","20","No","None","No","No","No","Yes","1.00","F"
"2244","Benjamin Robertson Jr.","638 Nathan Rest Suite 977, Kendrastad, VA 30752","17","Female","Caucasian","High School","3","28","No","High","Yes","Yes","No","No","0.52","F"
"2245","Rachel Wood","575 Fuentes Ports Apt. 744, Danielleborough, NV 44050","17","Male","Other","Graduate","11","1","No","High","Yes","No","No","No","3.46","B"
"2246","Jessica Serrano","303 Christine Square Suite 986, South Jayton, IA 77285","18","Male","Caucasian","High School","5","8","No","None","No","Yes","No","No","1.99","F"
"2247","Christopher Hall","PSC 3542, Box 7445, APO AA 97340","16","Female","Caucasian","Graduate","5","16","No","Moderate","Yes","No","No","Yes","1.68","F"
"2248","Allen Weeks","06604 Hawkins Points Suite 447, Cunninghamborough, MS 28127","16","Male","Caucasian","High School","0","26","No","Moderate","No","No","No","No","0.11","F"
"2249","Kenneth Briggs","985 Davis Mill, Lake Robynview, ME 03883","16","Female","Caucasian","Graduate","3","17","No","High","Yes","No","No","Yes","1.91","F"
"2250","Jasmine Cooke","USNV Campbell, FPO AA 20230","18","Male","Other","High School","6","12","No","None","No","No","No","No","1.20","F"
"2251","Holly Hess","26028 Elizabeth Extensions Suite 968, South Keithstad, MT 05835","17","Male","Caucasian","Graduate","2","0","Yes","High","No","No","No","No","3.22","B"
"2252","David Brown","30183 Mary Ports Suite 351, New Jason, PA 31585","16","Female","Caucasian","High School","20","11","No","Low","No","No","No","No","2.19","D"
"2253","Stephen Johnson","89021 Patricia Rapid Apt. 262, Lake Timothymouth, NC 41104","18","Female","Asian","Graduate","6","19","No","Moderate","No","No","Yes","No","1.15","F"
"2254","Christina Hicks","93171 Johnson Causeway, New Meghanville, WV 14117","16","Female","Caucasian","Post Graduate","3","19","No","High","No","No","No","Yes","0.69","F"
"2255","Keith Dyer","35294 Horton Passage, North Benjaminland, SD 45638","15","Female","Caucasian","High School","4","20","No","Moderate","Yes","No","No","No","1.52","F"
"2256","Roy Larson","16930 Jason Freeway, Port Claudiaview, NV 12779","16","Male","Caucasian","Post Graduate","12","4","Yes","Moderate","No","No","No","No","3.17","B"
"2257","Mary Ramirez","87511 Young Viaduct Suite 381, Lake Ross, WY 26305","16","Male","African American","Graduate","1","7","No","None","Yes","No","No","No","1.81","F"
"2258","David Romero","579 Stewart Curve, Michelleland, MD 93929","17","Male","Other","High School","17","26","Yes","High","Yes","No","No","No","1.12","F"
"2259","Jesse Schmidt","96333 Perez Inlet Apt. 092, Elizabethshire, MI 68827","18","Female","Asian","Graduate","19","14","No","Very High","No","No","No","No","2.00","D"
"2260","Ashley Rodriguez","3731 Marcus Stream, Caldwellbury, AZ 37588","17","Male","Caucasian","High School","5","26","Yes","Very High","No","No","No","No","0.89","F"
"2261","Ricardo Brewer MD","591 Philip Pines Suite 159, Kleinburgh, AL 45362","17","Female","Asian","Graduate","9","2","Yes","High","Yes","Yes","No","No","3.98","A"
"2262","Megan Patel","5406 Richard Crossing Suite 965, Stephanieberg, NM 67412","17","Male","Caucasian","Graduate","0","5","No","Low","Yes","No","No","No","2.33","D"
"2263","Paul Washington","695 Allen Shoal, West Heidihaven, HI 38386","17","Female","Caucasian","High School","13","27","No","Low","Yes","No","Yes","No","0.61","F"
"2264","Brandi Cruz","9131 Moore Brooks, East Margaret, AZ 41510","17","Female","Caucasian","Graduate","8","12","Yes","Low","Yes","Yes","Yes","No","2.71","C"
"2265","Erica Mills","88007 Morgan Brook Suite 588, Lake Alisonbury, MO 35109","16","Male","Caucasian","Post Graduate","5","11","No","Moderate","No","No","Yes","No","2.10","D"
"2266","Daniel Silva","82245 Peters Shoal Suite 766, Lopezfort, DE 36833","17","Female","African American","Post Graduate","4","18","No","Low","Yes","No","No","No","1.18","F"
"2267","Jonathan Cohen","54758 Webster Island Apt. 747, Buchananstad, TX 83495","17","Female","African American","Graduate","13","28","No","Low","No","No","Yes","No","0.56","F"
"2268","Louis Austin","6267 Dawn Rapid, West Karl, KY 45964","18","Male","Other","PHD","8","17","No","High","No","No","No","No","1.17","F"
"2269","Christopher Pope","344 Martin Throughway Suite 402, Lisaville, WV 42449","15","Female","African American","Graduate","4","23","No","Moderate","Yes","No","No","Yes","0.92","F"
"2270","Mary Floyd","Unit 1539 Box 8686, DPO AA 70980","16","Female","African American","High School","14","0","No","High","Yes","No","No","No","3.84","A"
"2271","Alice Strickland","71022 Carter Radial Suite 184, Johnnyborough, NM 91647","16","Female","Caucasian","Post Graduate","11","24","No","Very High","Yes","Yes","No","No","1.21","F"
"2272","Thomas Hunt","22960 Angela Road, Pruittburgh, VT 64923","16","Male","Caucasian","Graduate","17","26","No","High","No","No","Yes","No","0.96","F"
"2273","Shannon Fernandez","Unit 0812 Box 6187, DPO AA 09902","17","Male","African American","Graduate","2","6","Yes","High","Yes","No","No","No","2.50","C"
"2274","Lynn Stuart","249 Peterson Roads, Port Robin, MS 33628","17","Female","Caucasian","Graduate","16","11","No","High","Yes","No","No","No","2.46","D"
"2275","Thomas Willis","4248 Stephanie Street Suite 707, New Brian, FL 49477","17","Male","Asian","Post Graduate","13","9","Yes","Moderate","Yes","No","No","No","2.65","C"
"2276","Melissa Terry","72229 Hill Road, New Sarahport, NE 77758","18","Female","Caucasian","Post Graduate","2","28","Yes","None","No","No","No","No","0.38","F"
"2277","Sandra Martinez MD","0788 Morales Spring Apt. 619, Port Lauraburgh, AL 84434","15","Female","Caucasian","Graduate","14","11","Yes","None","Yes","Yes","No","No","2.40","D"
"2278","Andrew Willis","Unit 6509 Box 5909, DPO AP 15039","17","Female","Caucasian","High School","9","10","Yes","Low","No","Yes","Yes","No","2.60","C"
"2279","Glenn Myers","305 Lisa Ways, South Jennifer, MO 47168","15","Female","Caucasian","Graduate","19","3","Yes","High","Yes","Yes","No","No","4.00","A"
"2280","Nicole George","24053 Martha Lock, Carlostown, PA 89669","18","Female","Caucasian","Graduate","3","18","Yes","Very High","Yes","No","No","No","1.42","F"
"2281","Erica Jarvis","212 Mueller Mountains, Mirandahaven, OR 50006","16","Male","Asian","High School","13","5","No","Very High","Yes","Yes","No","No","3.43","B"
"2282","Emily Baker","7594 Johnson Run Apt. 733, Gregoryberg, MT 31785","17","Female","Caucasian","Graduate","8","24","No","None","No","No","No","Yes","0.13","F"
"2283","Tammy Stevens","498 Fischer Spring, South Marc, FL 93825","15","Male","African American","Graduate","19","8","Yes","Very High","No","No","No","No","2.93","C"
"2284","Kevin Kim","94776 Carol Brook Suite 729, Lake James, NM 68771","15","Male","Caucasian","High School","7","19","No","Moderate","No","No","No","No","0.95","F"
"2285","Brandon Simpson","971 Amanda Rest, North Davidville, WI 77436","17","Female","Caucasian","High School","19","9","Yes","High","No","Yes","No","No","3.00","C"
"2286","Timothy Bowers","0928 Allen Estates, South Meganmouth, NE 15761","16","Female","Caucasian","High School","18","4","Yes","Low","Yes","No","No","No","3.06","B"
"2287","Jessica Jackson","84784 Mitchell Junctions, Port Jacqueline, ME 97021","16","Male","Asian","Post Graduate","5","26","No","None","No","No","No","No","0.00","F"
"2288","Michael Bartlett","Unit 7615 Box 5038, DPO AA 50431","16","Male","Caucasian","High School","16","12","Yes","Moderate","No","Yes","No","Yes","2.75","C"
"2289","Amy Sexton","721 Johnson Brooks Suite 389, Jacobville, IA 99595","18","Male","Asian","High School","20","8","No","High","Yes","No","Yes","Yes","3.21","B"
"2290","Edward Barnes","9705 Calhoun Prairie Apt. 239, New John, AZ 58235","15","Female","Caucasian","Graduate","5","1","No","Low","No","No","Yes","No","3.42","B"
"2291","Edward Fleming","328 Mikayla Islands Suite 293, Pearsonchester, KY 18896","15","Male","Asian","High School","9","17","No","Low","Yes","No","No","Yes","1.47","F"
"2292","Philip Michael","35247 Elizabeth Orchard, Valerieland, WI 97440","15","Female","Caucasian","None","10","20","No","Very High","No","No","No","No","1.55","F"
"2293","Richard Norman","47144 Mccarty Club Suite 247, South Brittanyfort, IL 71861","18","Female","African American","High School","6","0","No","Very High","No","No","No","No","3.55","A"
"2294","Tiffany Lowe","9968 Moore Ferry Suite 322, Lake Amandafurt, ID 43650","15","Female","African American","Graduate","0","23","No","None","Yes","No","No","No","0.19","F"
"2295","Taylor Mckenzie","503 Kimberly Brooks Apt. 740, East Lindachester, OK 56058","18","Male","Other","Graduate","4","20","No","High","No","No","No","No","1.35","F"
"2296","Peter Murray","USNS Mendoza, FPO AP 75284","16","Female","Caucasian","High School","6","11","Yes","Moderate","No","Yes","No","No","2.14","D"
"2297","Jennifer Rodriguez","843 Andre Underpass, Port Lindsey, GA 12565","17","Female","Caucasian","Graduate","9","9","No","Moderate","No","Yes","No","Yes","2.47","D"
"2298","Dale Velez","464 Flynn Curve Suite 606, Kennethport, WI 27466","15","Female","Caucasian","PHD","3","1","No","Moderate","No","Yes","No","No","3.21","B"
"2299","Kyle House","79848 Cruz Road, North Nicole, NC 57962","15","Female","Asian","High School","17","27","No","Moderate","Yes","No","No","No","0.45","F"
"2300","Gary Lee","USCGC Hines, FPO AE 88897","16","Female","African American","High School","14","8","Yes","Moderate","Yes","No","No","No","2.81","C"
"2301","Michael Williams","517 Patrick Summit, South Teresa, SC 70104","17","Male","Asian","High School","2","1","Yes","Moderate","No","No","No","No","3.00","C"
"2302","Alexander Lopez","50518 Eric Circles, Meltonville, VT 48381","18","Female","Caucasian","Graduate","13","22","No","Moderate","Yes","Yes","No","Yes","1.18","F"
"2303","Jessica Stewart","222 Allen Circle, Lake Nicholas, FL 59337","17","Female","Caucasian","Graduate","13","23","No","High","Yes","Yes","Yes","No","1.67","F"
"2304","Kevin Spears","3504 Beasley Locks Suite 264, New Alexis, NC 24295","16","Male","Caucasian","High School","19","29","Yes","High","Yes","Yes","No","No","1.62","F"
"2305","Michael Ho","407 Hernandez Streets, Petersburgh, MS 87731","16","Female","Other","Graduate","0","21","No","Moderate","No","No","No","Yes","0.52","F"
"2306","Daniel Gutierrez","88022 Lambert Ways Suite 417, New Shannonview, GA 93825","17","Male","African American","None","5","13","No","Low","Yes","No","No","No","1.95","F"
"2307","Shirley Medina","085 Escobar Highway Apt. 968, Rosestad, VA 55935","18","Female","Other","Graduate","19","10","No","High","No","Yes","No","No","2.82","C"
"2308","Felicia Bartlett","6900 Smith Bypass Apt. 384, Coreyville, FL 02234","18","Male","Caucasian","Graduate","19","22","No","High","Yes","No","No","No","1.25","F"
"2309","Jack Hogan","66623 Troy Land Apt. 994, Aprilville, OR 35209","15","Male","African American","High School","14","10","Yes","High","Yes","No","No","No","2.76","C"
"2310","Laura Martinez","252 Hickman Lodge, East Willie, FL 94193","18","Female","African American","Graduate","15","16","No","Moderate","No","Yes","No","No","1.92","F"
"2311","Lisa Jones","2618 Greer Street, North Timothyside, ID 11794","17","Female","Caucasian","High School","2","3","No","Low","No","No","No","No","2.73","C"
"2312","Zachary Ingram","620 Michelle Station Suite 801, Port Tommy, TN 74563","16","Female","Asian","Graduate","10","12","No","High","No","No","No","No","2.23","D"
"2313","Kelly King","12383 Terry Islands, Jessicabury, MN 70713","15","Male","Other","None","5","6","Yes","Moderate","No","No","Yes","No","2.61","C"
"2314","Richard Lane","1986 Peter Cove Suite 943, Port Joshuabury, OH 28883","15","Male","Asian","Post Graduate","4","15","Yes","Very High","No","No","Yes","No","2.20","D"
"2315","Lisa Sanchez","47172 Sean Greens Suite 110, East Mark, TX 06312","16","Male","Asian","High School","16","0","Yes","High","Yes","No","No","No","3.34","B"
"2316","Molly Rivera","743 Johnson Prairie, East Susanview, AK 74559","18","Female","Caucasian","Post Graduate","3","12","No","Low","No","No","No","No","1.72","F"
"2317","Tammy Nguyen","3374 David Mission, New John, HI 90596","16","Male","Caucasian","High School","9","0","No","Moderate","No","Yes","Yes","Yes","3.29","B"
"2318","Diana Williams","96846 Briana Gateway, South Josephton, KS 22615","18","Male","Other","Graduate","19","10","Yes","High","No","No","No","No","2.56","C"
"2319","Traci Trevino","2410 Trevino Center Suite 467, Allisontown, AR 91889","16","Female","Caucasian","High School","4","5","No","Moderate","No","No","No","No","2.36","D"
"2320","Eric Morris","949 Lawrence Park, South Pamelahaven, OH 19339","17","Male","Asian","Post Graduate","20","19","Yes","Moderate","No","No","No","No","1.50","F"
"2321","Ebony Rhodes","46133 Miller Turnpike Suite 179, South Samuel, KY 67481","18","Male","Asian","High School","20","2","No","High","Yes","No","No","No","3.52","A"
"2322","Brian Wright","155 Williams Land Apt. 199, Smithville, PA 69997","17","Female","African American","High School","11","11","No","High","No","No","No","No","2.40","D"
"2323","Annette Mays","3004 Gould Coves Apt. 908, Meganside, TN 04242","15","Male","Other","Graduate","3","4","No","Low","Yes","Yes","Yes","Yes","2.52","C"
"2324","Riley Mccoy DVM","30058 Michelle Dale Suite 526, North Christineland, MA 04312","16","Female","Caucasian","None","6","8","Yes","Moderate","No","No","No","No","2.44","D"
"2325","Katherine Jones","905 Stevens Vista Apt. 003, Lake Tanya, MO 84861","15","Female","Caucasian","High School","8","25","Yes","Very High","Yes","No","No","No","1.28","F"
"2326","Cassandra Petersen","10610 Michelle Village, Port Joseville, CT 41373","15","Female","Caucasian","Post Graduate","6","25","No","Very High","No","Yes","No","No","1.10","F"
"2327","Mary Brooks","7425 Megan Field Apt. 651, Nicolefurt, VT 03641","15","Female","Caucasian","PHD","6","11","No","High","Yes","No","No","No","2.19","D"
"2328","Beth Lopez","USNS Bartlett, FPO AE 91001","15","Female","Caucasian","High School","19","29","Yes","Very High","Yes","No","Yes","No","1.58","F"
"2329","Megan Smith","1626 Wilson Springs Suite 813, Lisamouth, WA 85547","16","Male","Caucasian","Post Graduate","3","29","No","Moderate","Yes","No","No","No","0.48","F"
"2330","Kyle Craig","073 Richard Motorway, West Christianton, MT 11611","15","Male","Asian","Graduate","15","27","Yes","Moderate","Yes","No","No","No","1.21","F"
"2331","Alexander Rodriguez","53517 Carla Inlet Suite 899, Beasleyburgh, GA 18798","16","Female","Other","High School","0","26","No","Moderate","Yes","No","No","No","0.26","F"
"2332","Amanda Morgan","PSC 2469, Box 9750, APO AA 53100","16","Female","Caucasian","Graduate","12","9","No","Low","Yes","No","No","No","2.71","C"
"2333","Ronnie Byrd","73337 Petty Haven, East Alexander, WI 20880","17","Male","Caucasian","Graduate","18","18","No","Moderate","Yes","No","No","No","1.53","F"
"2334","William Andrade","49678 Shaw Circles, Douglaston, ID 83587","18","Female","Other","PHD","6","4","No","Moderate","Yes","Yes","No","Yes","3.13","B"
"2335","Samantha Newman","15108 David Parkways Apt. 132, North Jason, HI 12907","18","Female","Caucasian","High School","4","25","No","High","Yes","No","No","No","1.00","F"
"2336","Melissa Williams","8351 Amanda Parkways, Wilsonport, TX 07564","16","Female","Caucasian","Graduate","13","4","No","High","No","No","No","Yes","3.37","B"
"2337","Jeffrey Mayo","USNV Henderson, FPO AE 21186","17","Male","Caucasian","None","14","8","No","High","No","No","No","No","2.79","C"
"2338","Cameron Reynolds","0239 Crystal Square Suite 814, North Jessicaland, KS 57067","16","Male","African American","High School","14","26","No","Moderate","Yes","No","No","No","0.67","F"
"2339","Scott Mckenzie","97864 Watkins Shoals Suite 659, New Alexander, GA 55036","16","Female","Caucasian","None","6","27","No","Low","No","No","No","No","0.34","F"
"2340","Timothy Hall","749 Adrian Mission, North Cory, TN 21890","16","Female","Other","PHD","5","25","Yes","Moderate","Yes","No","No","No","0.89","F"
"2341","Christian Bates","7223 Kendra Plaza Apt. 236, West Tammymouth, KY 74018","17","Male","Caucasian","Post Graduate","19","26","No","High","No","Yes","Yes","No","1.51","F"
"2342","Jessica Mitchell","41112 Derek Valleys, Gutierrezview, IN 06450","18","Male","African American","Graduate","18","19","No","Low","No","Yes","Yes","No","1.71","F"
"2343","Cory Thompson","398 Suzanne Club, South Cody, IN 54129","17","Female","Caucasian","Graduate","9","16","No","Moderate","Yes","No","No","Yes","1.97","F"
"2344","Nathaniel Stevenson","3201 Castaneda Trail Apt. 237, Susanbury, MT 72619","15","Female","Caucasian","High School","17","9","No","Moderate","No","Yes","No","No","2.63","C"
"2345","Briana Martin","641 Cook Manors, Lake Carrie, AZ 98340","17","Male","African American","High School","9","20","Yes","High","No","No","No","No","1.67","F"
"2346","Catherine Keller","29081 Carrie Cliffs, Charlestown, NV 83188","17","Male","Asian","High School","8","0","No","High","No","No","No","No","3.09","B"
"2347","Jonathan Rasmussen","9244 Simmons Estates Suite 536, Kristamouth, WY 41956","17","Male","Asian","High School","3","21","Yes","High","No","Yes","No","Yes","1.64","F"
"2348","Scott Ballard","486 Luna Cove Apt. 058, New Candaceshire, CT 24991","17","Female","African American","Graduate","9","27","No","Moderate","Yes","Yes","No","No","0.34","F"
